id,url,name,genre,director,contentRating,datePublished,keywords,description,averageRating,ratingCount,releasedCountry,duration
908,https://www.imdb.com//title/tt0111503/?ref_=tt_rec_tti,True Lies,"Action, Comedy, Thriller",James Cameron,R,1994,"secret agent,spy,secret mission,remake,tango","True Lies is a movie starring Arnold Schwarzenegger, Jamie Lee Curtis, and Tom Arnold. A fearless, globe-trotting, terrorist-battling secret agent has his life turned upside down when he discovers his wife might be having an affair...",7.2,213709,USA,2h21m
909,https://www.imdb.com//title/tt0100150/?ref_=tt_rec_tti,Miller's Crossing,"Crime, Drama, Thriller",,R,1990,"irish mob,loyalty,organized crime,betrayal,character's point of view camera shot","Miller's Crossing is a movie starring Gabriel Byrne, Albert Finney, and John Turturro. Tom Regan, an advisor to a Prohibition-era crime boss, tries to keep the peace between warring mobs but gets caught in divided loyalties.",7.8,115209,USA,1h55m
910,https://www.imdb.com//title/tt0102703/?ref_=tt_rec_tti,Prayer of the Rollerboys,"Action, Drama, Sci-Fi",Rick King,R,1991,"male objectification,bare chested male,cfnm,cfnm scene,clothed female naked male","Prayer of the Rollerboys is a movie starring Corey Haim, Patricia Arquette, and Christopher Collet. Set in an unspecified time in the future, USA has declined and become a country of violence and racial prejudice. Griffin earns his...",5.6,2025,Germany,1h35m
911,https://www.imdb.com//title/tt2259910/?ref_=tt_rec_tti,"Dorothy, the Kansas City Pot Head","S, h, o, r, t",John Waters,,,,,6.9,23,,
912,https://www.imdb.com//title/tt0458481/?ref_=tt_rec_tti,Sin City: A Dame to Kill For,"Crime, Thriller",,R,2014,"female rear nudity,female frontal nudity,torture,nude swimming,vengeance","Sin City: A Dame to Kill For is a movie starring Mickey Rourke, Jessica Alba, and Josh Brolin. Some of Sin City's most hard-boiled citizens cross paths with a few of its more reviled inhabitants.",6.5,135434,USA,1h42m
913,https://www.imdb.com//title/tt0095294/?ref_=tt_rec_tti,Hellbound: Hellraiser II,"Horror, Thriller",Tony Randel,R,1988,"puzzle,demon,hell,psychiatric hospital,doctor","Hellbound: Hellraiser II is a movie starring Doug Bradley, Ashley Laurence, and Clare Higgins. Kirsty is brought to an institution after the death of her family, where the occult-obsessive head resurrects Julia and unleashes the...",6.5,36041,USA,1h37m
914,https://www.imdb.com//title/tt1628841/?ref_=tt_rec_tti,Independence Day: Resurgence,"Action, Adventure, Sci-Fi",Roland Emmerich,PG-13,2016,"alien,mothership,alien invasion,chinawoman,almond eyes","Independence Day: Resurgence is a movie starring Liam Hemsworth, Jeff Goldblum, and Bill Pullman. Two decades after the first Independence Day invasion, Earth is faced with a new extra-Solar threat. But will mankind's new space...",5.2,149438,USA,2h
915,https://www.imdb.com//title/tt0041959/?ref_=tt_rec_tti,The Third Man,"Film-Noir, Mystery, Thriller",Carol Reed,Not Rated,1949,"funeral,betrayal,writer,black market,dark secret","The Third Man is a movie starring Orson Welles, Joseph Cotten, and Alida Valli. Pulp novelist Holly Martins travels to shadowy, postwar Vienna, only to find himself investigating the mysterious death of an old friend, Harry Lime.",8.2,138053,France,1h33m
916,https://www.imdb.com//title/tt0073637/?ref_=tt_rec_tti,Rosebud,"Action, Adventure, Drama, Thriller",Otto Preminger,PG,1975,"female nudity,terrorist,palestinian,yacht,muslim terrorist","Rosebud is a movie starring Peter O'Toole, Richard Attenborough, and Cliff Gorman. In a bold coup, a Palestinian terrorist group captures the yacht Rosebud and kidnaps the millionaire's five daughters on it. At first they demand...",5.1,616,USA,2h6m
917,https://www.imdb.com//title/tt6499752/?ref_=tt_rec_tti,Upgrade,"Action, Horror, Sci-Fi, Thriller",Leigh Whannell,R,2018,"dystopia,revenge,violence,microchip,surgery","Upgrade is a movie starring Logan Marshall-Green, Melanie Vallejo, and Steve Danielsen. Set in the near-future, technology controls nearly all aspects of life. But when Grey, a self-identified technophobe, has his world turned...",7.6,65679,USA,1h40m
918,https://www.imdb.com//title/tt5913968/?ref_=tt_rec_tti,Porcupine Lake,"Drama, Romance",Ingrid Veninger,,2017,"childhood,girl,summer,friendship,coming of age","Porcupine Lake is a movie starring Charlotte Salisbury, Lucinda Armstrong Hall, and Christopher Bolton. Porcupine Lake is a story of bravery and the secret life of girls set in Northern Ontario during a hot and hazy summertime when...",5.2,235,USA,1h25m
919,https://www.imdb.com//title/tt2081167/?ref_=tt_rec_tti,Amazing Love,"D, r, a, m, a",Kevin Downes,Not Rated,2012,"story,prophet,old testament,youth group,christian","Amazing Love is a movie starring Sean Astin, Elijah Alexander, and Kenton Duty. When a confrontation occurs amongst the youth group, Stuart takes the opportunity to share with the group the touching story of the Old Testament...",6.8,680,USA,1h20m
920,https://www.imdb.com//title/tt0380773/?ref_=tt_rec_tti,Le clan,"Drama, Romance",Gaël Morel,Unrated,2004,"male frontal nudity,cutting one's pubic hair,gang,pubic hair,teenage boy","Le clan is a movie starring Nicolas Cazalé, Stéphane Rideau, and Thomas Dumerchez. Annecy is no tourist destination for three working-class Algerian brothers and their father, in the months after their mother has died. Marc is...",6.5,1538,France,1h30m
921,https://www.imdb.com//title/tt0204063/?ref_=tt_rec_tti,Yaju no fukkatsu,"Crime, Drama",Michio Yamamoto,,,,,,,,1h26m
922,https://www.imdb.com//title/tt0081081/?ref_=tt_rec_tti,Luca il contrabbandiere,"Action, Crime, Drama, Thriller",Lucio Fulci,Unrated,1980,"smuggler,naples italy,contraband,j&b scotch,naples","Luca il contrabbandiere is a movie starring Fabio Testi, Ivana Monti, and Marcel Bozzuffi. Cigarette smugglers in Naples run into problems with cocaine operations being set up by a rival smuggler. Full of violence, including a...",6.5,1392,Italy,1h37m
923,https://www.imdb.com//title/tt0267626/?ref_=tt_rec_tti,K-19: The Widowmaker,"Drama, History, Thriller, War",Kathryn Bigelow,PG-13,2002,"radiation sickness,radioactive contamination,test launch,sea,courage","K-19: The Widowmaker is a movie starring Harrison Ford, Sam Spruell, and Peter Stebbings. When Russia's first nuclear submarine malfunctions on its maiden voyage, the crew must race to save the ship and prevent a nuclear disaster.",6.7,54327,USA,2h18m
924,https://www.imdb.com//title/tt0031477/?ref_=tt_rec_tti,In Name Only,"Drama, Romance",John Cromwell,Approved,1939,"deception,loveless marriage,marriage,widow,single mother","In Name Only is a movie starring Cary Grant, Carole Lombard, and Kay Francis. After a wealthy man finds out his wife is a gold digger, he meets and falls for a widowed mother, and complications ensue.",7.2,2189,USA,1h34m
925,https://www.imdb.com//title/tt0349710/?ref_=tt_rec_tti,Ladder 49,"Action, Drama, Thriller",Jay Russell,PG-13,2004,"firefighter,death of husband,main character dies,funeral,death of friend","Ladder 49 is a movie starring Joaquin Phoenix, John Travolta, and Jacinda Barrett. A firefighter, injured and trapped in a burning building, has flashbacks of his life as he drifts in and out of consciousness. Meanwhile, fellow...",6.5,51764,USA,1h55m
926,https://www.imdb.com//title/tt2420756/?ref_=tt_rec_tti,Late Phases,"H, o, r, r, o, r",Adrián García Bogliano,Not Rated,2014,"veteran,blind,dog,neighbourhood,werewolf","Late Phases is a movie starring Nick Damici, Ethan Embry, and Lance Guest. When deadly beasts attack from the forest, it is up to a grizzled veteran to uncover what the residents of a secluded retirement community are hiding.",6,5797,USA,1h35m
927,https://www.imdb.com//title/tt0470715/?ref_=tt_rec_tti,Comme un frère,"Drama, Romance",,Unrated,2005,"gay,dancing alone,hook up,flashback,smooth chest","Comme un frère is a movie starring Benoît Delière, Johnny Amaro, and Thibault Boucaux. Sebastien is a small town boy who moves to Paris and begins to explore the gay night life there. When a friend from back home calls to announce...",5.2,865,USA,54m
928,https://www.imdb.com//title/tt6398360/?ref_=tt_rec_tti,Love's Last Resort,"R, o, m, a, n, c, e",Brian Herzlinger,Unrated,2017,,"Love's Last Resort is a movie starring Alix Angelis, Jesse Hutch, and Thomas Beaudoin. After Eric and Chloe's breaking up, something happens in their lives.",5.3,413,USA,1h26m
929,https://www.imdb.com//title/tt2617456/?ref_=tt_rec_tti,Superman: Unbound,"Animation, Action, Adventure",James Tucker,PG-13,2013,"alien superheroine,supervillain,supergirl character,teenage superheroine,male kryptonian","Superman: Unbound is a video starring Matt Bomer, Stana Katic, and John Noble. Superman and Supergirl take on the cybernetic Brainiac, who boasts that he possesses ""the knowledge and strength of 10,000 worlds.""",6.7,9746,,
930,https://www.imdb.com//title/tt0096487/?ref_=tt_rec_tti,Young Guns,"Action, Western",Christopher Cain,R,1988,"peyote,interracial romance,campfire,rancher,deputy","Young Guns is a movie starring Emilio Estevez, Kiefer Sutherland, and Lou Diamond Phillips. A group of young gunmen, led by Billy the Kid, become deputies to avenge the murder of the rancher who became their benefactor. But when...",6.9,48591,USA,1h47m
931,https://www.imdb.com//title/tt2674426/?ref_=tt_rec_tti,Me Before You,"Drama, Romance",Thea Sharrock,PG-13,2016,"accident,wheelchair,quadriplegic,red dress,euthanasia","Me Before You is a movie starring Emilia Clarke, Sam Claflin, and Janet McTeer. A girl in a small town forms an unlikely bond with a recently-paralyzed man she's taking care of.",7.4,156456,USA,1h46m
932,https://www.imdb.com//title/tt0117038/?ref_=tt_rec_tti,Michael,"Comedy, Drama, Fantasy",Nora Ephron,PG,1996,"reporter,archangel michael,angel,road trip,dog","Michael is a movie starring John Travolta, Andie MacDowell, and William Hurt. Two tabloid reporters checking out a report of the Archangel Michael living with an old woman find that it's true. But that's not the only surprise.",5.7,37766,USA,1h45m
933,https://www.imdb.com//title/tt3849692/?ref_=tt_rec_tti,Operator,"Action, Drama, Thriller",,Not Rated,2015,"police,police officer,fire,hostage,police officer trapped","Operator is a movie starring Ving Rhames, Luke Goss, and Mischa Barton. When the daughter of veteran 911 call center operator Pamela (Mischa Barton), and her estranged husband Jeremy (Luke Goss), a Senior Police Officer, is...",4.3,1625,USA,1h28m
934,https://www.imdb.com//title/tt0496319/?ref_=tt_rec_tti,The Hottest State,"Drama, Music, Romance",Ethan Hawke,R,2007,"texas,actor,written and directed by cast member,gift,tenement","The Hottest State is a movie starring Mark Webber, Catalina Sandino Moreno, and Laura Linney. A young actor from Texas tries to make it in New York while struggling in his relationship with a beautiful singer/songwriter.",6.2,2542,Italy,1h57m
935,https://www.imdb.com//title/tt0097742/?ref_=tt_rec_tti,Licence to Kill,"Action, Adventure, Thriller",John Glen,PG-13,1989,"vengeance,drug cartel,drug lord,personal vendetta,brutality","Licence to Kill is a movie starring Timothy Dalton, Robert Davi, and Carey Lowell. James Bond goes rogue and sets off to unleash vengeance on a drug lord who tortured his best friend, a C.I.A. Agent, and left him for dead and...",6.6,83401,USA,2h13m
936,https://www.imdb.com//title/tt5726086/?ref_=tt_rec_tti,Insidious: The Last Key,"Horror, Mystery, Thriller",Adam Robitel,PG-13,2018,"brother sister relationship,psychic,father daughter relationship,key,ghost hunter","Insidious: The Last Key is a movie starring Lin Shaye, Leigh Whannell, and Angus Sampson. Parapsychologist Dr. Elise Rainier faces her most fearsome and personal haunting yet, as she is drawn back to her ghostly childhood home,...",5.7,35663,USA,1h43m
937,https://www.imdb.com//title/tt0094021/?ref_=tt_rec_tti,The Squeeze,"Action, Comedy, Crime, Romance, Thriller",Roger Young,PG-13,1987,"female detective,inventor,apartment,detective,con man","The Squeeze is a movie starring Michael Keaton, Rae Dawn Chong, and Ric Abernathy. A mysterious black box spells danger to a con man and female detective.",4.6,834,USA,1h41m
938,https://www.imdb.com//title/tt7488036/?ref_=tt_rec_tti,The Trouble with Mistletoe,"Comedy, Romance",Ashley Avis,,2017,"christmas,f rated,triple f rated,title directed by female","The Trouble with Mistletoe is a movie starring Rachel Melvin, Thomas Beaudoin, and Flo Lawrence. When San Francisco pet shop owner Willa Davis encounters the man who stood her up in high school, she fights both her head and her...",7.5,98,USA,1h51m
939,https://www.imdb.com//title/tt0100994/?ref_=tt_rec_tti,Young Guns II,"Action, Western",Geoff Murphy,PG-13,1990,"outlaw,escape,arizona,arizona territory,new mexico territory","Young Guns II is a movie starring Emilio Estevez, Kiefer Sutherland, and Lou Diamond Phillips. In 1881, cattle baron John Chisum pays a bounty to Patrick Floyd Garrett to kill outlaw Billy the Kid.",6.5,27377,USA,1h44m
940,https://www.imdb.com//title/tt0078778/?ref_=tt_rec_tti,Angels' Brigade,"Action, Comedy",Greydon Clark,PG,1980,"neo nazi,female hero,drug dealer,vigilante,independent film","Angels' Brigade is a movie starring Sylvia Anderson, Lieu Chinh, and Jacqulin Cole. Six sexy women, and a teenage girl, devastate a right-wing militia before doing battle with ruthless drug pushers.",1.9,1539,USA,1h37m
941,https://www.imdb.com//title/tt0117438/?ref_=tt_rec_tti,Ransom,"Action, Crime, Thriller",Ron Howard,R,1996,"ankle holster,ransom,bounty,millionaire,police corruption","Ransom is a movie starring Mel Gibson, Gary Sinise, and Rene Russo. When a multimillionaire man's son is kidnapped, he cooperates with the police at first but then turns the tables on the kidnappers when he uses the ransom money as...",6.6,108741,USA,2h1m
942,https://www.imdb.com//title/tt0104283/?ref_=tt_rec_tti,Folks!,"Comedy, Drama",Ted Kotcheff,PG-13,1992,"hospital,1990s,family relationships,absent mindedness,retirement home","Folks! is a movie starring Tom Selleck, Don Ameche, and Anne Jackson. A slightly self absorbed yuppie takes in his parents including his senile father, after their home burns down. But his personal and professional life fall apart...",5.5,2244,USA,1h47m
943,https://www.imdb.com//title/tt1504467/?ref_=tt_rec_tti,Puppet Master: Axis of Evil,"Fantasy, Horror, Sci-Fi, Thriller, War",David DeCoteau,Not Rated,2010,"puppet,nazi,saboteur,ninth part,nazi occultism","Puppet Master: Axis of Evil is a video starring Levi Fiehler, Jenna Gallaher, and Taylor M. Graham. During the Second World War, a young man, with the help of some animated puppets, must stop the Nazis who attacked his family and...",4.5,1121,,
944,https://www.imdb.com//title/tt0075527/?ref_=tt_rec_tti,Logan's Run,"Adventure, Sci-Fi",,,1977,"sanctuary,sandman,android,23rd century,futuristic","Logan's Run is a TV series starring Gregory Harrison, Heather Menzies-Urich, and Donald Moffat. In a futuristic society where reaching the age of 30 is a death sentence, a rebellious law enforcement agent goes on the run in search...",7.2,1585,1977–1978,
945,https://www.imdb.com//title/tt6195094/?ref_=tt_rec_tti,Ghostland,"Drama, Horror, Mystery, Thriller",Pascal Laugier,Not Rated,2018,"dream sequence,sister sister relationship,mother daughter relationship,doll,blood","Ghostland is a movie starring Crystal Reed, Mylène Farmer, and Anastasia Phillips. A mother of two who inherits a house is confronted with murderous intruders on the first night in their new home and fights for her daughters' lives....",6.4,13039,USA,1h31m
946,https://www.imdb.com//title/tt0027357/?ref_=tt_rec_tti,Big Brown Eyes,"Comedy, Mystery",Raoul Walsh,Approved,1936,"manicurist,ventriloquism,police reporter,jewel thief,female reporter","Big Brown Eyes is a movie starring Cary Grant, Joan Bennett, and Walter Pidgeon. Sassy manicurist Eve Fallon is recruited as an even more brassy reporter and she helps police detective boyfriend Danny Barr break a jewel theft ring...",6.6,618,USA,1h17m
947,https://www.imdb.com//title/tt0068457/?ref_=tt_rec_tti,Dead of Night,"H, o, r, r, o, r",Bob Clark,PG,1974,"undead,hitchhiker,psychotronic film,grindhouse film,cult film","Dead of Night is a movie starring John Marley, Lynn Carlin, and Richard Backus. A young soldier killed in Vietnam inexplicably shows up to his family home one night.",6.7,3664,USA,1h28m
948,https://www.imdb.com//title/tt0024048/?ref_=tt_rec_tti,Gambling Ship,"D, r, a, m, a",,,1933,"gambling,ship,gangster,melodrama","Gambling Ship is a movie starring Cary Grant, Benita Hume, and Jack La Rue. Tired of the dangerous life as gambling boss, Ace Corbin 'retires' from the racket and travels cross-country by train to begin a new life with a new name....",6.3,136,USA,1h12m
949,https://www.imdb.com//title/tt7286908/?ref_=tt_rec_tti,Xinlizui zhi Chengshi zhi Guang,"C, r, i, m, e",Xu Jizhou,,2017,,"Xinlizui zhi Chengshi zhi Guang is a movie starring Chao Deng, Ethan Juan, and Shi Shi Liu. A criminal psychologist and a forensic fingerprint expert works together to track down a serial killer.",5.4,197,China,2h4m
950,https://www.imdb.com//title/tt0288045/?ref_=tt_rec_tti,The Medallion,"Action, Comedy, Fantasy",Gordon Chan,PG-13,2003,"medallion,hong kong,martial artist,warrior,interpol","The Medallion is a movie starring Jackie Chan, Lee Evans, and Claire Forlani. A Hong Kong detective suffers a fatal accident involving a mysterious medallion and is transformed into an immortal warrior with superhuman powers.",5.2,34927,USA,1h28m
951,https://www.imdb.com//title/tt0060464/?ref_=tt_rec_tti,"Gojira, Ebirâ, Mosura: Nankai no daiketto","Action, Adventure, Comedy, Drama, Sci-Fi",Jun Fukuda,PG,1966,"island,boat,godzilla,monster,mothra","Gojira, Ebirâ, Mosura: Nankai no daiketto is a movie starring Akira Takarada, Kumi Mizuno, and Chôtarô Tôgin. A young man steals a boat to find his brother, but he and his shipmates become shipwrecked on a mysterious island...",5.3,3365,USA,1h23m
952,https://www.imdb.com//title/tt0097778/?ref_=tt_rec_tti,Look Who's Talking,"C, o, m, e, d, y",Amy Heckerling,PG-13,1989,"baby,trilogy,birth,adultery,single parent","Look Who's Talking is a movie starring John Travolta, Kirstie Alley, and Olympia Dukakis. After a single, career-minded woman is left on her own to give birth to the child of a married man, she finds a new romantic chance in a cab...",5.8,70816,USA,1h33m
953,https://www.imdb.com//title/tt0108135/?ref_=tt_rec_tti,Silent Tongue,"Drama, Horror, Western",Sam Shepard,PG-13,1994,"new mexico desert,new mexico,desert,silent,tongue","Silent Tongue is a movie starring Alan Bates, Richard Harris, and River Phoenix. Mad with grief after the death of his Kiowa wife, Talbot awaits death under a tree with her body beside him. She begins to haunt him because he won't...",5.3,959,UK,1h42m
954,https://www.imdb.com//title/tt0369226/?ref_=tt_rec_tti,Alone in the Dark,"Action, Horror, Sci-Fi",Uwe Boll,R,2005,"battle,creature,artifact,monster movie,disembowelment","Alone in the Dark is a movie starring Christian Slater, Tara Reid, and Stephen Dorff. A detective of the paranormal slowly unravels mysterious events with deadly results.",2.3,39895,USA,1h36m
955,https://www.imdb.com//title/tt0309377/?ref_=tt_rec_tti,Blood Work,"Action, Crime, Drama, Mystery, Thriller",Clint Eastwood,R,2002,"shot in the back of one's head,2000s,title same as book,villain not really dead cliche,evil man","Blood Work is a movie starring Clint Eastwood, Jeff Daniels, and Anjelica Huston. Still recovering from a heart transplant, a retired FBI profiler returns to service when his own blood analysis offers clues to the identity of a...",6.4,38389,USA,1h50m
956,https://www.imdb.com//title/tt0151785/?ref_=tt_rec_tti,La nuit est mon royaume,"D, r, a, m, a",Georges Lacombe,,1951,blindness,"La nuit est mon royaume is a movie starring Jean Gabin, Simone Valère, and Gérard Oury. After an accident Raymond has gone blind .His family treats him like a child .But fortunately ,a nun comes to his rescue.She works in a center...",7.1,225,France,1h50m
957,https://www.imdb.com//title/tt0075001/?ref_=tt_rec_tti,You gui zi,"H, o, r, r, o, r",Meng Hua Ho,,1976,"female nudity,revenge,magic spell,spell,dark hero","You gui zi is a movie starring Danny Lee, Ping Chen, and Lily Li. A cripple takes revenge on criminals by using a magic spell that transforms him into an oily monster/superhero.",5.6,498,Hong Kong,1h24m
958,https://www.imdb.com//title/tt8852558/?ref_=tt_rec_tti,Mitron,"C, o, m, e, d, y",Nitin Kakkar,,2018,,"Mitron is a movie starring Jackky Bhagnani, Pratik Gandhi, and Kritika Kamra. Jai ""Jackky Bhagnani"", born and brought up with middle-class values, has a 'take it easy' approach to life. Since he doesn't believe in a herd mentality,...",7.3,217,India,1h59m
959,https://www.imdb.com//title/tt1467304/?ref_=tt_rec_tti,The Human Centipede (First Sequence),"H, o, r, r, o, r",Tom Six,R,2010,"victim,kidnapping,surgery,swimming pool,cleavage","The Human Centipede (First Sequence) is a movie starring Dieter Laser, Ashley C. Williams, and Ashlynn Yennie. A mad scientist kidnaps and mutilates a trio of tourists in order to reassemble them into a human centipede, created by...",4.4,65931,USA,1h32m
960,https://www.imdb.com//title/tt0104187/?ref_=tt_rec_tti,Encino Man,"C, o, m, e, d, y",Les Mayfield,PG,1992,"the terminator character,generation x,school,ice age,caveman","Encino Man is a movie starring Sean Astin, Brendan Fraser, and Pauly Shore. When they find a frozen caveman in their back yard, two high school outcasts thaw him and introduce him to modern life while he in turn gets them to...",5.7,33685,USA,1h28m
961,https://www.imdb.com//title/tt0257408/?ref_=tt_rec_tti,Judgment,"Drama, Sci-Fi, Thriller",André van Heerden,PG-13,2001,"trial,lawyer,christian,mark of the beast,end times","Judgment is a movie starring Corbin Bernsen, Jessica Steen, and Leigh Lewis. Mitch Kendrick, a lawyer, is thrown in a faux trial to frame and convict a Christian in a world where followers of Jesus are persecuted and killed.",5.2,589,USA,1h45m
962,https://www.imdb.com//title/tt0060548/?ref_=tt_rec_tti,Island of Terror,"H, o, r, r, o, r",Terence Fisher,Unrated,1966,"chopping off a hand,hysterical female,silicon based life,medical ethics,pathologist","Island of Terror is a movie starring Peter Cushing, Edward Judd, and Carole Gray. An isolated remote island community is threatened by an attack by tentacled silicates which liquefy and digest bone and tissue.",6.2,2175,USA,1h29m
963,https://www.imdb.com//title/tt0100632/?ref_=tt_rec_tti,Skinheads,"T, h, r, i, l, l, e, r",Greydon Clark,R,1989,"woman murders a woman,murderess,mountain,fight,skinhead","Skinheads is a movie starring Chuck Connors, Barbara Bain, and Jason Culp. A group of students traveling to California are menaced by a vicious group of skin-heads in the Colorado mountains. A WW2 vet living in the mountains comes...",2.3,424,France,1h30m
964,https://www.imdb.com//title/tt0120703/?ref_=tt_rec_tti,How Stella Got Her Groove Back,"Comedy, Drama, Romance",Kevin Rodney Sullivan,R,1998,"best friend,family home,pet dog,african american protagonist,african american woman","How Stella Got Her Groove Back is a movie starring Angela Bassett, Taye Diggs, and Whoopi Goldberg. Stella is a highly successful, forty-something San Francisco stock broker who is persuaded by her colorful New York girlfriend...",5.6,6107,USA,2h4m
965,https://www.imdb.com//title/tt0061655/?ref_=tt_rec_tti,Dance of the Vampires,"Comedy, Horror",Roman Polanski,Not Rated,1967,"vampire,vampire hunter,vampire slayer,castle,transylvania","Dance of the Vampires is a movie starring Jack MacGowran, Roman Polanski, and Alfie Bass. A noted professor and his dim-witted apprentice fall prey to their inquiring vampires, while on the trail of the ominous damsel in distress.",7.2,26101,Italy,1h31m
966,https://www.imdb.com//title/tt0118589/?ref_=tt_rec_tti,Glitter,"Drama, Music, Romance",Vondie Curtis-Hall,PG-13,2001,"disc jockey,music business,cult film,one word title,female protagonist","Glitter is a movie starring Mariah Carey, Eric Benét, and Max Beesley. A young singer dates a disc jockey who helps her get into the music business, but their relationship become complicated as she ascends to super stardom.",2.2,20491,USA,1h44m
967,https://www.imdb.com//title/tt0080915/?ref_=tt_rec_tti,Image of the Beast,"Sci-Fi, Thriller",Donald W. Thompson,TV-PG,1981,"christian,antichrist,title based on the bible,end times,dystopia","Image of the Beast is a movie starring William Wellman Jr., Susan Plumb, and Patty Dunning. Third and best known entry in the Mark IV series of fundamentalist apocalypse films. Fundamentalist Christian guerrilla David helps...",5,210,USA,1h33m
968,https://www.imdb.com//title/tt0075201/?ref_=tt_rec_tti,Shao Lin mu ren xiang,"A, c, t, i, o, n",Chi-Hwa Chen,,1976,"shaolin,kung fu,martial arts master,buddhist,shaolin monk","Shao Lin mu ren xiang is a movie starring Jackie Chan, Chun-Erh Lung, and Kang Chin. Jackie witnesses his father's death by the skilled hands of a martial arts master with an unknown killing technique. Jackie vows to become a...",6.6,1721,Hong Kong,1h38m
969,https://www.imdb.com//title/tt1276110/?ref_=tt_rec_tti,Charlie & Boots,"Adventure, Comedy, Drama",Dean Murphy,,2009,"male bonding,countryside,road trip,loss of wife,death of wife","Charlie & Boots is a movie starring Paul Hogan, Alan Powell, and Deborah Kennedy. A father and son who travel from Victoria to Cape York to fulfill their lifelong ambition to fish off Australia's northern tip.",6.5,1274,Australia,1h41m
970,https://www.imdb.com//title/tt0123324/?ref_=tt_rec_tti,Why Do Fools Fall in Love,"Biography, Drama, Music",Gregory Nava,R,1998,"widow,doo wop,singer,estate,money","Why Do Fools Fall in Love is a movie starring Halle Berry, Vivica A. Fox, and Lela Rochon. Three women each claim to be the widow of 1950s doo-wop singer Frankie Lymon, claiming legal rights to his estate.",6.3,3252,USA,1h56m
971,https://www.imdb.com//title/tt0074031/?ref_=tt_rec_tti,The New Avengers,"Action, Mystery, Thriller",,,1976,"cult tv,trio,sequel,violence,martial arts","The New Avengers is a TV series starring Patrick Macnee, Gareth Hunt, and Joanna Lumley. John Steed and his new accomplices Purdey and Gambit find themselves facing new and deadly dangers in the bizarre world of espionage. Mixing...",7.2,1607,1976–1977,
972,https://www.imdb.com//title/tt2093350/?ref_=tt_rec_tti,Agora é Tarde,"Comedy, Talk-Show",,,2011,,"Agora é Tarde is a TV series starring Danilo Gentili, Rafinha Bastos, and Bacalhau. Daily late night talk show hosted by Rafinha Bastos.",6.7,201,2011–2015,
973,https://www.imdb.com//title/tt0073650/?ref_=tt_rec_tti,Salò o le 120 giornate di Sodoma,"Drama, Horror, War",Pier Paolo Pasolini,Not Rated,1976,"banned film,female frontal nudity,voyeur,nipples,rough sex","Salò o le 120 giornate di Sodoma is a movie starring Paolo Bonacelli, Laura Betti, and Giorgio Cataldi. In World War II Italy, four fascist libertines round up nine adolescent boys and girls and subject them to one hundred and...",6,46236,France,1h57m
974,https://www.imdb.com//title/tt0114898/?ref_=tt_rec_tti,Waterworld,"Action, Adventure, Sci-Fi, Thriller",Kevin Reynolds,PG-13,1995,"good versus evil,tattooed back,earringed male,icthyo sapien,villain","Waterworld is a movie starring Kevin Costner, Jeanne Tripplehorn, and Dennis Hopper. In a future where the polar ice-caps have melted and Earth is almost entirely submerged, a mutated mariner fights starvation and outlaw ""smokers,""...",6.2,161458,USA,2h15m
975,https://www.imdb.com//title/tt0076029/?ref_=tt_rec_tti,Fire Sale,"C, o, m, e, d, y",Alan Arkin,PG,1978,based on novel,"Fire Sale is a movie starring Alan Arkin, Rob Reiner, and Vincent Gardenia. Benny and his wife Ruthie a getting set to drive down to Florida, but Benny needs someone to look after his store while he's gone. Though he doesn't think...",5.5,320,West Germany,1h28m
976,https://www.imdb.com//title/tt5566778/?ref_=tt_rec_tti,Island Zero,"H, o, r, r, o, r",Josh Gerritsen,,2018,,"Island Zero is a movie starring Laila Robins, Adam Wade McLaughlin, and Teri Reeves. A fishing community on a remote Maine island finds itself suddenly cut off from the rest of the world after the ferry stops coming. When people...",4.5,653,USA,1h39m
977,https://www.imdb.com//title/tt0074238/?ref_=tt_rec_tti,Breaking Point,"Crime, Drama",Bob Clark,R,1976,"mafia,violence,vigilante,testimony,teacher","Breaking Point is a movie starring Bo Svenson, Robert Culp, and John Colicos. The Mafia tries to take revenge against a man who testified against them in court.",5.8,228,USA,1h32m
978,https://www.imdb.com//title/tt0354623/?ref_=tt_rec_tti,Hellraiser: Hellworld,"H, o, r, r, o, r",Rick Bota,R,2005,"pinhead character,party,host,invitation,internet","Hellraiser: Hellworld is a video starring Lance Henriksen, Katheryn Winnick, and Christopher Jacot. Gamers playing a MMORPG based on the ""Hellraiser"" films find their lives endangered after being invited to a rave, the host of which...",4.3,8485,,
979,https://www.imdb.com//title/tt0068152/?ref_=tt_rec_tti,$,"Comedy, Crime, Drama",Richard Brooks,R,1972,"gold bar,scotch whiskey,cigar,cocaine,germany","$ is a movie starring Warren Beatty, Goldie Hawn, and Gert Fröbe. A bank security expert plots with a call girl to rob three safety deposit boxes containing $1.5 million in cash belonging to three very different criminals from a...",6.4,1973,Austria,2h1m
980,https://www.imdb.com//title/tt6738136/?ref_=tt_rec_tti,Revenge,"Action, Horror, Thriller",Coralie Fargeat,R,2018,"desert,violence,female rear nudity,rear nudity,revenge","Revenge is a movie starring Matilda Anna Ingrid Lutz, Kevin Janssens, and Vincent Colombe. Never take your mistress on an annual guys' getaway, especially one devoted to hunting - a violent lesson for three wealthy married men.",6.3,18902,USA,1h48m
